#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
11,Mon Mar 05 20:18:56 EST 2018,26,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 InsertTest2 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,
12,Mon Mar 05 20:20:12 EST 2018,26,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 InsertTest2 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,
13,Mon Mar 05 20:20:44 EST 2018,26,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 InsertTest2 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,
14,Mon Mar 05 20:28:59 EST 2018,21,-5,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2- InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,
15,Mon Mar 05 20:42:18 EST 2018,31,10,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 InsertTest2+ SizeTest1+ , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 SizeTest2 SizeTest3 SizeTest4 , ,
16,Mon Mar 05 20:46:26 EST 2018,31,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 InsertTest2 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 SizeTest2 SizeTest3 SizeTest4 , ,
17,Mon Mar 05 20:52:09 EST 2018,31,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 InsertTest2 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 SizeTest2 SizeTest3 SizeTest4 , ,
18,Mon Mar 05 20:54:46 EST 2018,31,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 InsertTest2 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 SizeTest2 SizeTest3 SizeTest4 , ,
19,Mon Mar 05 20:56:00 EST 2018,31,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 InsertTest2 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest3 SizeTest2 SizeTest3 SizeTest4 , ,
20,Mon Mar 05 20:58:24 EST 2018,42,11,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 GetMinTest2+ InsertTest1+ InsertTest2 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 InsertTest3 SizeTest2 SizeTest3 SizeTest4 , ,
21,Mon Mar 05 20:59:30 EST 2018,42,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3+ SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
22,Mon Mar 05 21:00:42 EST 2018,47,5,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
23,Mon Mar 05 21:03:13 EST 2018,47,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
24,Mon Mar 05 21:57:25 EST 2018,36,-11,Assignment3Suite,GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest4+ , ,BuildTest1- BuildTest2- BuildTest3- DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest1 GetMinTest3 SizeTest3 , ,
25,Mon Mar 05 21:57:48 EST 2018,26,-10,Assignment3Suite,GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 SizeTest2- SizeTest3 SizeTest4- , ,
26,Mon Mar 05 22:07:20 EST 2018,36,10,Assignment3Suite,DelMinTest2+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ , ,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 SizeTest3 SizeTest4 , ,
27,Mon Mar 05 22:08:06 EST 2018,26,-10,Assignment3Suite,GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2- DelMinTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 SizeTest2- SizeTest3 SizeTest4 , ,
28,Mon Mar 05 22:09:10 EST 2018,42,16,Assignment3Suite,DelMinTest2+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest4+ , ,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 SizeTest3 , ,
29,Mon Mar 05 22:09:34 EST 2018,36,-6,Assignment3Suite,GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest4 , ,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2- DelMinTest3 DelMinTest4 EfficiencyTest1 EverythingTest GetMinTest1 GetMinTest3 SizeTest3 , ,
30,Mon Mar 05 22:10:21 EST 2018,57,21,Assignment3Suite,BuildTest1+ BuildTest2+ BuildTest3+ EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest4 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest3 , ,
31,Mon Mar 05 22:20:50 EST 2018,47,-10,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2- SizeTest3 SizeTest4- , ,
32,Mon Mar 05 22:24:03 EST 2018,47,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
33,Mon Mar 05 22:24:58 EST 2018,47,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
34,Mon Mar 05 22:25:31 EST 2018,47,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
35,Tue Mar 06 09:52:54 EST 2018,47,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
36,Tue Mar 06 10:13:52 EST 2018,47,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
37,Tue Mar 06 12:21:35 EST 2018,47,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
38,Tue Mar 06 13:26:28 EST 2018,47,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
39,Tue Mar 06 13:27:28 EST 2018,52,5,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3+ EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
40,Tue Mar 06 13:52:49 EST 2018,47,-5,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
41,Tue Mar 06 13:53:40 EST 2018,52,5,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
42,Tue Mar 06 13:53:55 EST 2018,52,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
43,Tue Mar 06 13:54:24 EST 2018,52,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
44,Tue Mar 06 13:55:41 EST 2018,52,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
45,Tue Mar 06 13:56:11 EST 2018,52,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
46,Tue Mar 06 13:57:42 EST 2018,52,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
47,Tue Mar 06 13:58:41 EST 2018,52,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
48,Tue Mar 06 14:04:44 EST 2018,52,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
49,Tue Mar 06 14:14:35 EST 2018,52,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
50,Tue Mar 06 14:46:08 EST 2018,52,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
51,Tue Mar 06 14:46:38 EST 2018,52,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4 , ,
52,Tue Mar 06 14:47:17 EST 2018,78,26,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
53,Tue Mar 06 15:25:48 EST 2018,78,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
54,Tue Mar 06 15:26:43 EST 2018,78,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
55,Tue Mar 06 15:28:01 EST 2018,78,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
56,Tue Mar 06 16:05:56 EST 2018,78,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
57,Tue Mar 06 16:06:57 EST 2018,78,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
58,Tue Mar 06 16:07:53 EST 2018,73,-5,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1- DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
59,Tue Mar 06 16:08:14 EST 2018,52,-21,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest4 , ,DelMinTest1 DelMinTest2- DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest1 GetMinTest3 SizeTest2- SizeTest3- , ,
60,Tue Mar 06 16:08:27 EST 2018,52,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest3 EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 , ,DelMinTest1 DelMinTest2 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 SizeTest2 SizeTest3 SizeTest4- , ,
61,Tue Mar 06 16:09:21 EST 2018,78,26,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest2+ DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2+ SizeTest3+ SizeTest4+ , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
62,Tue Mar 06 16:10:48 EST 2018,68,-10,Assignment3Suite,BuildTest2 DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1- BuildTest3- DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
63,Tue Mar 06 16:12:00 EST 2018,57,-11,Assignment3Suite,DelMinTest1 DelMinTest2 DelMinTest3 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest2- BuildTest3 DelMinTest4 EfficiencyTest1- EverythingTest GetMinTest1 GetMinTest3 , ,
64,Tue Mar 06 16:12:31 EST 2018,68,11,Assignment3Suite,BuildTest2+ DelMinTest1 DelMinTest2 DelMinTest3 EfficiencyTest1+ GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest3 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
65,Tue Mar 06 16:37:05 EST 2018,68,0,Assignment3Suite,BuildTest2 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 GetMinTest3+ InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,BuildTest1 BuildTest3 DelMinTest1- DelMinTest4 EverythingTest GetMinTest1 , ,
66,Tue Mar 06 16:37:38 EST 2018,73,5,Assignment3Suite,BuildTest1+ BuildTest2 BuildTest3+ DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3- , ,
67,Tue Mar 06 16:58:14 EST 2018,73,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
68,Tue Mar 06 16:58:37 EST 2018,73,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
69,Tue Mar 06 17:00:11 EST 2018,73,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
70,Tue Mar 06 17:02:12 EST 2018,73,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
71,Tue Mar 06 17:03:18 EST 2018,73,0,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest2 DelMinTest3 EfficiencyTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 , ,DelMinTest1 DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
72,Tue Mar 06 17:32:07 EST 2018,47,-26,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1+ DelMinTest3 EfficiencyTest1 InsertTest1 SizeTest2 SizeTest4 , ,DelMinTest2- DelMinTest4 EverythingTest GetMinTest1 GetMinTest2- GetMinTest3 InsertTest2- InsertTest3- SizeTest1- SizeTest3- , ,
73,Tue Mar 06 17:32:15 EST 2018,78,31,Assignment3Suite,BuildTest1 BuildTest2 BuildTest3 DelMinTest1 DelMinTest2+ DelMinTest3 EfficiencyTest1 GetMinTest2+ InsertTest1 InsertTest2+ InsertTest3+ SizeTest1+ SizeTest2 SizeTest3+ SizeTest4 , ,DelMinTest4 EverythingTest GetMinTest1 GetMinTest3 , ,
